id,m,lon,lat
121.0,a,-117.92081,33.81135
121.0,a,-117.92416999999999,33.87166
121.0,a,-117.92416999999999,33.87166
121.0,a,-117.89986,33.9168
121.0,a,-117.91739,33.80792
121.0,a,-117.91739,33.80792
121.0,a,-117.91739,33.80792
121.0,a,-117.91739,33.80792
121.0,a,-117.91739,33.80792
121.0,a,-117.92013999999999,33.80505
121.0,a,-117.92013999999999,33.80505
121.0,a,-117.91893999999999,33.81276
121.0,a,-117.91899,33.80495
121.0,a,-117.9267,33.80825
121.0,a,-117.9267,33.80825
121.0,a,-117.9267,33.80825
121.0,a,-117.9267,33.80825
121.0,a,-117.9267,33.80825
121.0,a,-117.92008,33.811009999999996
121.0,a,-117.91998999999998,33.80754
121.0,a,-117.91906000000002,33.8076
121.0,a,-117.91906000000002,33.8076
121.0,a,-117.91786,33.80768
121.0,a,-117.91786,33.80768
121.0,a,-117.91998999999998,33.80754
121.0,a,-117.91998999999998,33.80754
121.0,a,-117.91891000000001,33.81244
121.0,a,-117.91893999999999,33.81276
121.0,a,-117.92081,33.811370000000004
121.0,a,-117.92093,33.81138
121.0,a,-117.91911,33.81152
121.0,a,-117.91911,33.81152
121.0,a,-117.91893999999999,33.81276
121.0,a,-117.91805,33.80773
121.0,a,-117.91786,33.80768
121.0,a,-117.91998999999998,33.80754
121.0,a,-117.92136,33.805859999999996
121.0,a,-117.91739,33.80792
121.0,a,-117.91739,33.80792
121.0,a,-117.91739,33.80792
121.0,a,-117.89986,33.9168
121.0,a,-117.91998999999998,33.80754
121.0,a,-117.91739,33.80792
121.0,a,-117.92158,33.80687
121.0,a,-117.91909,33.81293
121.0,a,-117.91778000000001,33.81457
121.0,a,-117.91778000000001,33.81457
121.0,a,-117.92148,33.812290000000004
121.0,a,-117.9189,33.81049
121.0,a,-117.9189,33.81049
121.0,a,-117.9189,33.81049
121.0,a,-117.9189,33.81049
121.0,a,-117.91891000000001,33.81244
121.0,a,-117.91736999999999,33.81165
121.0,a,-117.92356000000001,33.80938
121.0,a,-117.91918999999999,33.810970000000005
121.0,b,-117.92107,33.811640000000004
121.0,b,-117.92107,33.811640000000004
121.0,b,-117.91998999999998,33.80754
121.0,b,-117.91998999999998,33.80754
121.0,b,-117.91893,33.812129999999996
121.0,b,-117.91797,33.812090000000005
121.0,b,-117.91776000000002,33.81199
121.0,b,-117.92136,33.805859999999996
121.0,b,-117.92136,33.805859999999996
121.0,b,-117.92136,33.805859999999996
121.0,b,-117.92081,33.807390000000005
121.0,b,-117.92081,33.807390000000005
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92081,33.807390000000005
121.0,b,-117.91729,33.80704
121.0,b,-117.92011000000001,33.80807
121.0,b,-117.91793,33.80664
121.0,b,-117.91851000000001,33.80676
121.0,b,-117.91851000000001,33.80676
121.0,b,-117.91851000000001,33.80676
121.0,b,-117.91851000000001,33.80676
121.0,b,-117.91851000000001,33.80676
121.0,b,-117.92163000000001,33.80527
121.0,b,-117.92062,33.80515
121.0,b,-117.91776999999999,33.81326
121.0,b,-117.91897,33.807959999999994
121.0,b,-117.91899,33.804970000000004
121.0,b,-117.91911999999999,33.81053
121.0,b,-117.91911999999999,33.81053
121.0,b,-117.8854,33.91187
121.0,b,-117.74382,33.65054
121.0,b,-117.92011000000001,33.80807
121.0,b,-117.92011000000001,33.80807
121.0,b,-117.8353,33.6957
121.0,b,-117.91892,33.81244
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.91901000000001,33.80576
121.0,b,-117.91901000000001,33.80576
121.0,b,-117.91897,33.807959999999994
121.0,b,-117.9218,33.80491
121.0,b,-117.9218,33.80491
121.0,b,-117.91892,33.81244
121.0,b,-117.91892,33.81244
121.0,b,-117.92008,33.80808
121.0,b,-117.91776000000002,33.81199
121.0,b,-117.92181000000001,33.80875
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.91906000000002,33.8076
121.0,b,-117.92081,33.807390000000005
121.0,b,-117.91897,33.81123
121.0,b,-117.92161999999999,33.81153
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.92107,33.811640000000004
121.0,b,-117.91911999999999,33.81053
121.0,b,-117.91893999999999,33.81062
121.0,b,-117.91911999999999,33.81053
121.0,b,-117.92011000000001,33.80807
121.0,b,-117.9267,33.80888
121.0,b,-117.91899,33.804970000000004
121.0,b,-117.92128000000001,33.81132
121.0,b,-117.92008,33.811009999999996
121.0,b,-117.91897,33.807959999999994
121.0,b,-117.91883999999999,33.80806
121.0,b,-117.91998999999998,33.80754
121.0,b,-117.91984,33.80659
121.0,b,-117.9267,33.80888
121.0,b,-117.9267,33.80888
121.0,b,-117.9267,33.80888
121.0,b,-117.91963,33.81174
121.0,b,-117.91897,33.81123
121.0,b,-117.91897,33.81123
121.0,b,-117.91897,33.81123
121.0,b,-117.91897,33.81123
121.0,b,-117.92148999999999,33.81133
121.0,b,-117.92148999999999,33.81133
121.0,b,-117.92148999999999,33.81133
121.0,b,-117.9267,33.80888
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,a,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
140.0,b,-117.83961000000001,33.779
